,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,IndDivision,Manufacturing,Other,Services,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,T5xbin,C6xbin,T3xbin,labels
246,EXPR,EXPRESS INC.,5600,0.7928700562189778,0.93932226174891,0.9381027094399069,0.5563221810659327,0.24361854264085997,1,0.3448551500369115,0.0685165502603077,0.9966780942767494,0.962599076144608,0.9360311516895361,0.7785752667567623,0.8954873598274589,0.9212369340718642,0.8781410402089611,0.8709748210071557,0.9445468995303948,0.9446618671216093,0.7798844073594151,Other,0,1,0,1,0,0,0.24609581891985172,0.8874481427014375,0.08147353361754195,0.8923722353320831,0.24169215641083597,0.6429814743064108,0.6266006885628599,0.18656042189585625,0.881595575191958,0.1496599674717236,0.022721163626261292,2,0,1,3
247,FRAN,Francesca's Holdings CORP,5600,0.7928700562189778,0.6231424902627405,0.6230702070315971,0.965680093816434,0.3152698148073971,1,0.5874916390452192,0.6455981506004327,0.6837853429658063,0.6442318338550315,0.384938090077879,0.8201510532442062,0.9333322498649035,0.95878016069785,0.9356723645041444,0.8886241761538216,0.8522054254027902,0.8208053565284277,0.9320490334930344,Other,0,1,0,0,1,1,0.980714311373191,0.6391777965316527,0.012312197812893002,0.9403872688693757,0.1173129097050728,0.33432040021279413,0.26640080290945584,0.30746840063484193,0.7294713771500354,0.3451609742943335,0.9872759480667453,1,1,1,3
248,GMAN,Gordmans Stores Inc.,5600,0.29398357010096854,0.5019561906084825,0.502865540066132,0.22979920224677997,0.3425646600489986,1,0.5411953021126441,0.6855123989580677,0.22683633738726183,0.23492115635918653,0.7618362682681892,0.3516528124683484,0.5848965157054578,0.535733977717812,0.4974232011470058,0.4150644762798416,0.7034299827228729,0.3477705926593617,0.8211926098278237,Other,0,1,0,1,1,1,0.24609581891985172,0.3966089882174734,0.34254915809354713,0.9417241723666097,0.1781599308477264,0.734690639846963,0.22784826068355024,0.8754649406178765,0.24898335941892574,0.5728116197297266,0.9967119048412295,1,0,2,3
249,LULU,lululemon athletica inc.,5600,0.8514766452419682,0.7332216108767484,0.7323466349943977,0.44849094766524517,0.2791182165622915,1,0.49006663278603885,0.05811608231013973,0.9520225414828646,0.9892579801312326,0.3980999283089727,0.860419878925567,0.932326847199856,0.957647459831428,0.8973858990923945,0.8092502220073354,0.8760730792023641,0.8374245073171476,0.7195034704946225,Other,0,1,0,0,0,1,0.9710535620672621,0.4580744593250712,0.01250687544656802,0.6978677606199738,0.03955330518875283,0.37474397443988683,0.29067149580744633,0.06977000114178912,0.9206222630068077,0.5093156669907454,0.7682003721021076,1,1,1,3
250,RUE,rue21 inc,5600,0.8978070928531905,0.824183607459961,0.8228541830625782,0.9040058283160919,0.08005285868616774,1,0.6446200826429682,0.34374188289375796,0.3158270616244715,0.3477713525658409,0.68557373045948,0.2454004604984339,0.47504966984773256,0.3422269070995382,0.31871385225218635,0.3174567796509372,0.47988224671108204,0.222895084534579,0.4786991170243048,Other,0,1,0,0,1,1,0.9594681495581632,0.4188891545554373,0.25520829700119063,0.812782137045925,0.1732779546966673,0.5753409515806625,0.141102223079968,0.5721999194543825,0.6068613773603,0.5492569358471097,0.933754047554129,1,1,1,3
251,ZUMZ,Zumiez Inc ,5600,0.8978070928531905,0.7332216108767484,0.7323466349943977,0.3004629159220723,0.1763572165420078,1,0.5707621178098022,0.7829587094084318,0.1532865038452828,0.10601734019276382,0.4760765507142136,0.05203245682666775,0.08244038068146581,0.1114394397808871,0.14516454679366614,0.07053055942208826,0.27470540991739595,0.06620527924148738,0.21359703415287423,Other,0,1,0,0,0,1,0.7850504915492638,0.6023413001185625,0.7604452770292702,0.8783556225150064,0.08520915839838378,0.8368966981414241,0.06761822773524179,0.8755102043379317,0.2519037705121855,0.3762553767998096,0.7682003721021076,1,1,3,2
252,PRTS,U.S. Auto Parts Network Inc.,5531,0.22119854703253072,0.17836341955336482,0.18090246048771197,0.2724281185133862,0.3607589727632143,1,0.9707913962074626,0.5598539897494078,0.4211797915300553,0.6442318338550315,0.7853649005480019,0.2649056679567997,0.19904512781656813,0.20647018995042582,0.1961936656706626,0.3096366392967099,0.14146853896690947,0.3238945791753952,0.4618643893371925,Other,0,1,0,1,1,1,0.24609581891985172,0.2653901211467004,0.8806574291543852,0.19092448504258958,0.9132891712391287,0.22416397713209346,0.6793858071924044,0.9463218012456813,0.4863094040826197,0.7252418673329162,0.4785967003304403,4,0,4,0
253,DK,Delek US Holdings Inc. ,5500,0.7224223515606647,0.6231424902627405,0.6230702070315971,0.5257643630664752,0.23489653990781484,1,0.5665585586313778,0.3249828257932247,0.7788511160698235,0.6442318338550315,0.9467900248239993,0.6362483881898561,0.49175515174080375,0.43371635539706643,0.46923400126163345,0.39625057732868285,0.2508759590967692,0.14274476282216947,0.30932346192977944,Other,0,1,0,0,1,1,0.7552020499528456,0.7815001573876166,0.3082558557203723,0.19773223147433056,0.3378865111233046,0.1973191831735775,0.043068082296380115,0.250348096695872,0.7045256555552167,0.23209084459676255,0.9965681601746205,2,1,2,3
254,SUSS,Susser Holdings CORP ,5412,0.7590457904351324,0.824183607459961,0.8228541830625782,0.6308902400158222,0.787317459641907,1,0.023728498962712487,0.7477237397376376,0.1866127009691721,0.32498444490309775,0.9422417631843999,0.8991818295138467,0.6876431287526144,0.6477162090058867,0.6205029902363869,0.5706773735019702,0.36586719756767533,0.730003011213619,0.34753972063375604,Other,0,1,0,1,1,0,0.24609581891985172,0.15432283307606637,0.19234548362829657,0.006760114313100096,0.2606242976381201,0.18937860156914854,0.6213851587061403,0.09761729613184777,0.5202677810153881,0.8709365271661084,0.2857495250641193,2,0,1,3
255,NGVC,Natural Grocers by Vitamin Cottage Inc.,5411,0.6419535023186731,0.5019561906084825,0.502865540066132,0.6227249400610244,0.003249448544484023,0,0.5539045029202629,0.06803340998998066,0.2755884872799522,0.38112320774198444,0.6611146825665051,0.296248187506138,0.34479221671636406,0.2901009194591281,0.38227549822890633,0.22979556971863224,0.27470540991739595,0.03187389256396282,0.1522674104514068,Other,0,1,0,0,1,1,0.7850504915492638,0.28190808867678574,0.15743162220681023,0.8538888503979976,0.18257158656336442,0.38363162476519796,0.24058538172185495,0.12800248924545626,0.519783289501387,0.7047207603884282,0.7682003721021076,1,1,1,3
256,RNDY,Roundy's Inc.,5411,0.13399510642591017,0.17836341955336482,0.18090246048771197,0.1463476204925322,0.08574070235012116,1,0.8662488858487217,0.9104183193026081,0.7062622932929414,0.9943034324316645,0.9766572938690391,0.5591027933620905,0.5458209290874061,0.5255523672229,0.573597121256513,0.5602602921248875,0.9311610951476671,0.5784997027112564,0.38737257344117376,Other,0,1,0,1,1,1,0.24609581891985172,0.13764162303185534,0.8261821165030045,0.7147810783036224,0.6500145461164193,0.9710244713098906,0.6030828681232663,0.3006718486446721,0.7123967425866937,0.8930839940619191,0.5120983628475203,3,0,4,0
257,TFM,Fresh Market Inc. ,5411,0.9743078971379244,0.93932226174891,0.9381027094399069,0.9939264374420445,0.8767673119642354,1,0.8567996066596155,0.8870705558354091,0.7577675916033908,0.8679847579126769,0.8665365571455853,0.42796965985687235,0.6911970154018056,0.5973423417310167,0.6874714230165289,0.47251376853291205,0.9358751837685644,0.4399014137225803,0.4955719392091401,Other,0,1,0,0,1,1,0.9950072830610984,0.4390102534490404,0.25520829700119063,0.9922399226101395,0.1006357065812124,0.9110330309584721,0.23840551132706594,0.238383015264781,0.896224261691308,0.5285177863578702,0.6916460157574249,1,1,1,3
258,TEA,Teavana Holdings Inc ,5400,0.7928700562189778,0.5019561906084825,0.502865540066132,0.967400450786267,0.2881115582609681,1,0.5454370367573027,0.059851468802469214,0.5820079326220888,0.38112329741943696,0.414148757286261,0.33404581486486606,0.4350104744331074,0.3812301681857776,0.37842682447080866,0.23383192267860203,0.37969838235239145,0.1152547967409761,0.8619662315408929,Other,0,1,0,0,1,1,0.7850504915492638,0.8542619647008762,0.35157086778744895,0.7572755860427696,0.07186663902453701,0.4682444663924496,0.03137957405845712,0.9852316004649979,0.5799938860800458,0.1759497021635919,0.7682003721021076,1,1,2,3
259,VSI,Vitamin Shoppe Inc. ,5400,0.7928700562189778,0.6231424902627405,0.6230702070315971,0.6279806498066098,0.3425646600489986,1,0.6204497212573811,0.45020926887424983,0.35937391808978403,0.5624121788770865,0.8155760735023214,0.5824042055954801,0.6879124253758252,0.6207806225044448,0.7676777594933469,0.3462690389582278,0.6236243438129608,0.17435608308900652,0.41188643463516844,Other,0,1,0,0,1,1,0.980714311373191,0.25100507153366336,0.029304612928042484,0.9701724372892467,0.01960612091032686,0.4988476578445887,0.025768046631763124,0.15280589538349942,0.690037350306362,0.7434160586402505,0.9467227477204226,1,1,1,3
260,DG,DOLLAR GENERAL CORP,5331,0.957455251073391,0.9933499820262401,0.9930173349347925,0.8560779549853277,0.23489653990781484,1,0.9707913962074626,0.34374188289375796,0.7787331980873476,0.8053652979073633,0.9941533828509296,0.9699563025234748,0.9479423499540297,0.9880581913905414,0.9836539073716265,0.7527694642536777,0.771692520431122,0.9968362401314085,0.7735663378641326,Other,0,1,0,1,1,1,0.24609581891985172,0.7655310676374816,0.711600459796079,0.44347657022835535,0.9077336022167191,0.9836006150423936,0.77661253190656,0.9347578364176109,0.9908784952768994,0.00478591454096152,0.5636322342838284,4,0,3,0
261,FIVE,FIVE BELOW INC ,5331,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.9498733786453537,0.29713888487859325,1,0.5411953021126441,0.6897237257572043,0.8400299349505974,0.6099880973188053,0.5958784421547986,0.6409120254237448,0.57355185887075,0.544248470525536,0.5696308765541819,0.3143186782725075,0.5526194766967899,0.2567803393270136,0.6122291400381525,Other,0,1,0,0,1,1,0.7273575135424898,0.8962937475248017,0.669909883445545,0.4599770530965393,0.05588427807065755,0.5546573202079847,0.12566758904839537,0.61047519761605,0.7134530221427019,0.14247081483630836,0.7682003721021076,1,1,3,2
262,IPHS,Innophos Holdings Inc. ,5160,0.37622258501788236,0.27001129705463384,0.3823981221263626,0.28119421993340477,0.4237699080115153,1,0.6873977215085997,0.31571345099950765,0.25085836555254526,0.5250618866161023,0.7967452335320409,0.7532427681653546,0.5935441579397519,0.5501121539101126,0.5175744533361493,0.4865744105207246,0.9770407782671345,0.9470598476009214,0.4786991170243048,Other,0,1,0,1,1,1,0.24609581891985172,0.13674672300887974,0.4091344484934011,0.07018235210284482,0.3122063848654307,0.9876424679380319,0.9681024009830088,0.36666963116193846,0.5069620498552158,0.8942620922747367,0.7291500334412333,2,0,2,3
263,EDG,Edgen Group Inc. ,5150,0.29398357010096854,0.6231424902627405,0.6230702070315971,0.16472979615759237,0.5421463408928839,1,0.25250152442366885,0.26191564773334575,0.6624370136228155,0.9389915927715302,0.8735066192375647,0.8571182698218003,0.5791736420126088,0.9838247528349645,0.9708422389530311,0.9805988341323679,0.9261842195458482,0.9947008196054802,0.99272531539983,Other,0,1,0,1,0,0,0.24609581891985172,0.2288435197494491,0.7656744719012969,0.9676745478359463,0.7547683572607622,0.9575507976972615,0.7551118806028225,0.7511593024188685,0.7173195919702513,0.7719340987088724,0.18364860196843968,4,0,4,0
264,CHEF,Chefs' Warehouse Inc. ,5141,0.6419535023186731,0.6231424902627405,0.6230702070315971,0.6014830517761756,0.43262513787869006,1,0.790844763794049,0.059851468802469214,0.25713716253716074,0.5534883100164111,0.7073778377671232,0.18220748331448838,0.2533829698722111,0.23046387925656492,0.23766827390242307,0.24202123998463398,0.785269748485973,0.29316751712078254,0.2801462699802806,Other,0,1,0,0,1,1,0.24609581891985172,0.13134782752092816,0.41557919295239953,0.7181720779865726,0.4923724260626664,0.9888085854889236,0.521427153500962,0.6058203602612852,0.6295909154145096,0.9013393338797089,0.6618033164674121,2,0,2,3
265,PRMW,Primo Water Corp,5141,0.37622258501788236,0.27001129705463384,0.2724035349900076,0.3286172640388357,0.9600597039718486,0,0.23903163571964042,0.8870705558354091,0.23164478836931618,0.4910658294503313,0.27395071328553233,0.33697549161100065,0.4372025968163023,0.32768840662501614,0.39000748365276894,0.25176873615294315,0.35220820042902434,0.29316751712078254,0.23904924231895425,Other,0,1,0,0,1,0,0.24609581891985172,0.1293046206496637,0.25520829700119063,0.7823667746559609,0.09760389238894762,0.41885629841770355,0.2841796502451598,0.19690668991128685,0.48630938468062546,0.9040026396034662,0.17991431832848837,1,0,1,3
266,ALLI,ALLION HEALTHCARE INC,5122,0.46452130174129813,0.3805876847459918,0.3823981221263626,0.5410736129888709,0.1040090303702994,1,0.1696826592406982,0.42500824802598175,0.13873849420647227,0.14868489141250735,0.3395996264794515,0.08643264111569027,0.055476419992200335,0.08598991851967386,0.08213218899248853,0.0717298949617261,0.0980016488417576,0.38055349847868314,0.1955895743871115,Other,0,1,0,0,1,0,0.24609581891985172,0.26314664807903276,0.5096398895329542,0.07272075978614245,0.2130282207405928,0.3122354975590079,0.9715914312998918,0.9189592023342814,0.20330836479540149,0.7280580235910897,0.21831317432469455,1,0,2,3
267,MRC,MRC GLOBAL INC.,5084,0.957455251073391,0.9933499820262401,0.9930173349347925,0.7888740837926791,0.7535511824418578,1,0.6285643387926777,0.24654175174603438,0.7787331980873476,0.8053652979073633,0.9831663195153504,0.8548790361095894,0.9019135987984139,0.921624554206439,0.8676215163844105,0.8943731070148487,0.9209369202493219,0.776424383515602,0.9972984003410486,Other,0,1,0,1,1,1,0.24609581891985172,0.6690249829377347,0.023801970465515382,0.5995908563774578,0.28089803920843126,0.5620183458692634,0.7551118806028225,0.872388776440912,0.9690529202974141,0.3206357960237103,0.9723611381451133,2,0,1,3
268,TITN,Titan Machinery Inc. ,5080,0.13399510642591017,0.04515898234526335,0.0466872482682338,0.16396693783254257,0.46752193448095625,0,0.7277888579572012,0.5715806118322583,0.1424241301436499,0.28384311993016553,0.6290310884754786,0.22901939347244188,0.21197334293505887,0.21866685988690626,0.21047622430337098,0.192845677584132,0.5090326486836682,0.09175490157634464,0.13780465199659941,Other,0,1,0,0,1,1,0.24609581891985172,0.09588116047541145,0.9069665344433997,0.37890500601100763,0.39242407710261606,0.9055400238224398,0.05858595164772678,0.259488666887511,0.1966951085379931,0.945638381757268,0.5980993853419796,2,0,4,2
269,IBI,INTERLINE BRANDS INC./DE ,5070,0.6419535023186731,0.7332216108767484,0.7323466349943977,0.5895462012263029,0.8713925824234009,1,0.2010804167494457,0.8243061236236227,0.45855819957306077,0.8309884110123876,0.8251596476569087,0.12259413286112442,0.14394377325040725,0.15053305173972548,0.1906492292766907,0.19043869392481805,0.1864609838395584,0.18581328661392071,0.2730659217492267,Other,0,1,0,1,1,0,0.24609581891985172,0.17231000306654115,0.4457518851410474,0.7385032447124317,0.6862172690938635,0.46340701314593347,0.42675451583817814,0.8340496547626284,0.7674313166772277,0.8468513844206856,0.3758938350314073,3,0,2,1
270,IFO,INFOSONICS Corp ,5065,0.047102530786146964,0.27001129705463384,0.010993209129332568,0.023401752009539322,0.6768985367866007,0,0.6366222137940385,0.6371141168970017,0.07831277665374789,0.06517560965662145,0.3412186464222904,0.006440520341452666,0.01359383408086684,0.040020051429084574,0.06919431574238864,0.01853157807997147,0.11124572634243296,0.06620527924148738,0.05501431355955242,Other,0,1,0,0,0,1,0.24609581891985172,0.18467498728555204,0.005128664268045607,0.9116960483468182,0.23749805799092222,0.6871452407079768,0.2733546888839205,0.6028577386892944,0.004477814545220362,0.8302927687994532,0.631584455416158,1,0,1,3
271,UPG,UNIVERSAL POWER GROUP ,5063,0.07391292080522441,0.032290800488386326,0.03354688625585928,0.09570693213813974,0.37890084281789876,0,0.6446200826429682,0.3905772685314312,0.0767903980965383,0.10072976413156692,0.3902890451941927,0.13537934160282927,0.07220971520938022,0.10121129063622941,0.0791102240590919,0.059893055858173026,0.0980016488417576,0.15803190907726505,0.06508569643079025,Other,0,1,0,1,1,1,0.24609581891985172,0.05796561498458178,0.6429424761790735,0.00898155883819911,0.05261426612770687,0.26077012832952734,0.5195091342075807,0.2311030425881181,0.026621833822578204,0.9836187951769242,0.6545160703492889,1,0,3,2
272,JOR,JORGENSEN EARLE M CO,5051,0.22119854703253072,0.27001129705463384,0.2724035349900076,0.1463476204925322,0.90057218037198,1,0.2010804167494457,0.16449123931113058,0.7658219199437538,0.9845430729725254,0.8889234839601722,0.48821000078653076,0.5661667437584768,0.5046910736904499,0.4652162392458175,0.3462690389582278,0.795785513757805,0.6453122120608046,0.2523716434843998,Other,0,1,0,1,0,0,0.24609581891985172,0.21490114169313979,0.21071923771947149,0.6000451868549261,0.09694832213036153,0.854244697509895,0.6681057059189077,0.10026439083370586,0.7432546273254809,0.7901672190787159,0.356994924176645,1,0,1,3
273,MUSA,METALS USA HOLDINGS,5051,0.957455251073391,0.93932226174891,0.9381027094399069,0.6981442760226917,0.7535511824418578,1,0.5454370367573027,0.6427842022208707,0.562299687159159,0.7597272294314243,0.8948802283286329,0.6810757656863481,0.7346031722531071,0.6985755896122118,0.72905521673832,0.5024117355946549,0.5090326486836682,0.893596666249987,0.4036717311370994,Other,0,1,0,0,0,1,0.9317053659326116,0.32914036900497184,0.09867657955554437,0.7829596234232019,0.07861319711669976,0.2963418729941135,0.8018909432858075,0.10211417499104042,0.8486105786163634,0.648169169926805,0.7682003721021076,1,1,1,3
274,AHII,ANIMAL HEALTH HOLDINGS INC.,5047,0.29398357010096854,0.17836341955336482,0.18090246048771197,0.3012673635736081,0.5807992317848207,1,0.6163721745605845,0.3959212425639508,0.31886489630371473,0.7862155691759171,0.807354393324945,0.07018958774385783,0.05041851935012189,0.07791130037832703,0.06919431574238864,0.09020364061652608,0.14982167331943724,0.053284055604144794,0.12430864898700078,Other,0,1,0,0,1,1,0.24609581891985172,0.09884379842070612,0.2116973490961055,0.04528834059525569,0.5013749640437027,0.6080702960468092,0.05237259759136053,0.7477750569325516,0.6114053657128002,0.9421510004163157,0.8402714137660976,3,0,1,1
